date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,stringency_index,reproduction_rate,positive_rate,new_tests_smoothed,people_vaccinated,people_fully_vaccinated,total_boosters,as_of,source
2020-08-07,119375,3476,4297.7144,2150,27,23.857143,79.63,1.1041,11.721794,29760,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-08,122659,3284,4198.2856,2168,18,20.714285,79.63,1.117,12.592095,30518,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-09,126804,4145,4093.0,2209,41,24.285715,79.63,1.1524,13.158758,31247,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-10,129913,3109,3829.8572,2270,61,30.142857,79.63,1.2493,13.379982,31889,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-11,136551,6638,4317.2856,2293,23,27.0,79.63,1.1482,13.68802,31956,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-12,139307,2756,3827.0,2312,19,28.142857,79.63,1.1414,13.381986,32399,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-13,143524,4217,3946.4285,2404,92,40.142857,79.63,1.1205,12.951595,32799,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-14,147445,3921,4010.0,2426,22,39.42857,79.63,1.1307,12.643744,32638,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-15,153567,6122,4415.4287,2442,16,39.142857,79.63,1.0483,12.595396,32906,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-16,157918,4351,4444.857,2600,158,55.857143,76.85,1.0096,12.643658,33080,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-17,161160,3242,4463.857,2665,65,56.42857,76.85,1.0057,12.879515,32676,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-18,164377,3217,3975.1428,2681,16,55.42857,75.46,1.07,12.652436,33347,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-19,169124,4747,4259.5713,2687,6,53.57143,71.76,1.0682,12.753468,34024,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-20,173683,4559,4308.4287,2795,108,55.857143,71.76,1.0399,12.837903,34131,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-21,178022,4339,4368.143,2883,88,65.28571,71.76,0.9932,12.898104,34374,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-22,182365,4343,4114.0,2940,57,71.14286,71.76,0.9728,12.700671,34180,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-23,187223,4858,4186.4287,2966,26,52.285713,71.76,0.9306,12.554753,33720,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-24,189566,2343,4058.0,2998,32,47.57143,71.76,0.9735,12.345117,33280,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-25,194199,4633,4260.2856,3010,12,47.0,68.98,0.9692,12.500881,32744,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-26,197084,2885,3994.2856,3038,28,50.142857,68.98,1.0077,12.428741,33246,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-27,202332,5248,4092.7144,3137,99,48.857143,68.98,0.9537,12.35038,33895,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-28,205545,3213,3931.8572,3234,97,50.142857,68.98,0.9192,12.189761,33944,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-29,209494,3949,3875.5715,3325,91,55.0,68.98,0.91,12.102092,33929,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-30,213112,3618,3698.4285,3419,94,64.71429,68.98,0.9269,11.84211,34906,,,,2026-07-19,"Our World in Data, compact.csv"
2020-08-31,217377,4265,3973.0,3520,101,74.57143,68.98,0.8894,11.699604,35486,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-01,220781,3404,3797.4285,3558,38,78.28571,67.13,0.8511,11.346943,36021,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-02,224222,3441,3876.8572,3597,39,79.85714,67.13,0.7847,11.182842,35680,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-03,226416,2194,3440.5715,3623,26,69.42857,67.13,0.7743,10.843906,35462,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-04,228403,1987,3265.4285,3688,65,64.85714,67.13,0.8036,10.503492,35492,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-05,232041,3638,3221.0,3737,49,58.857143,67.13,0.7928,10.151824,35945,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-06,234526,2485,3059.1428,3790,53,53.0,67.13,0.8237,9.862377,35699,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-07,237344,2818,2852.4285,3875,85,50.714287,67.13,0.8493,9.394084,36025,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-08,238706,1362,2560.7144,3890,15,47.42857,67.13,0.9885,8.8913,36463,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-09,241987,3281,2537.8572,3916,26,45.57143,67.13,1.0755,8.326568,36714,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-10,245126,3139,2672.8572,3986,70,51.857143,67.13,1.1488,7.9637456,37318,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-11,248924,3798,2931.5715,4066,80,54.0,67.13,1.1705,7.746867,38160,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-12,252932,4008,2984.4285,4108,42,53.0,67.13,1.1866,7.573011,38539,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-13,257863,4931,3333.8572,4292,184,71.71429,67.13,1.1401,7.592927,38282,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-14,261189,3326,3406.4285,4371,79,70.85714,67.13,1.1401,7.7613893,37445,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-15,265863,4674,3879.5715,4630,259,105.71429,67.13,1.0886,8.236463,37490,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-16,269407,3544,3917.1428,4663,33,106.71429,67.13,1.0337,8.751383,37246,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-17,272914,3507,3969.7144,4732,69,106.57143,67.13,0.987,9.270355,36773,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-18,276269,3355,3906.4285,4785,53,102.71429,67.13,0.9422,9.710197,36301,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-19,279526,3257,3799.1428,4830,45,103.14286,67.13,0.933,10.120281,35792,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-20,283431,3905,3652.5715,4930,100,91.14286,67.13,0.8957,10.3595705,35176,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-21,286715,3284,3646.5715,4984,54,87.57143,67.13,0.8598,10.537944,35247,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-22,290154,3439,3470.1428,4999,15,52.714287,67.13,0.8106,10.472409,35089,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-23,291758,1604,3193.0,5049,50,55.142857,67.13,0.8118,10.265076,35221,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-24,294591,2833,3096.7144,5091,42,51.285713,67.13,0.7936,9.97613,35300,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-25,296739,2148,2924.2856,5127,36,48.857143,67.13,0.7894,9.643239,34685,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-26,299345,2606,2831.2856,5196,69,52.285713,67.13,0.7985,9.299936,34480,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-27,301231,1886,2542.8572,5284,88,50.57143,67.13,0.866,8.860537,34796,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-28,304215,2984,2500.0,5344,60,51.42857,67.13,0.9012,8.422106,34356,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-29,307278,3063,2446.2856,5381,37,54.57143,67.13,0.9077,8.027729,34315,,,,2026-07-19,"Our World in Data, compact.csv"
2020-09-30,309268,1990,2501.4285,5448,67,57.0,67.13,0.9142,7.774894,34286,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-01,311664,2396,2439.0,5504,56,59.0,67.13,0.9247,7.538981,34250,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-02,314067,2403,2475.4285,5562,58,62.142857,67.13,0.9267,7.3637238,34361,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-03,316656,2589,2473.0,5616,54,60.0,67.13,0.9503,7.210753,34633,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-04,319307,2651,2582.2856,5678,62,56.285713,67.13,0.9628,7.2366877,34479,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-05,322471,3164,2608.0,5776,98,61.714287,65.28,0.9371,7.262799,34962,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-06,324740,2269,2494.5715,5840,64,65.57143,65.28,0.9663,7.259646,35101,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-07,326812,2072,2506.2856,5865,25,59.57143,65.28,0.9897,7.2398114,35019,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-08,329637,2825,2567.5715,5925,60,60.142857,65.28,0.9696,7.2842627,34546,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-09,331869,2232,2543.1428,6069,144,72.42857,68.98,0.9577,7.3037477,34645,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-10,334677,2808,2574.4285,6152,83,76.57143,68.98,0.9377,7.3391857,34843,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-11,336839,2162,2504.5715,6238,86,80.0,68.98,0.9556,7.2827363,35304,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-12,339252,2413,2397.2856,6321,83,77.85714,68.98,0.9979,7.195937,34987,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-13,342723,3471,2569.0,6332,11,70.28571,68.98,0.9633,7.229545,34990,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-14,344626,1903,2544.8572,6372,40,72.42857,68.98,0.9407,7.2445397,35044,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-15,346437,1811,2400.0,6449,77,74.85714,68.98,0.9582,7.1530285,35337,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-16,348611,2174,2391.7144,6497,48,61.142857,68.98,0.9737,7.1076736,34055,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-17,351663,3052,2426.5715,6531,34,54.142857,68.98,0.9479,7.1047525,32933,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-18,354253,2590,2487.7144,6603,72,52.142857,68.98,0.9023,7.223847,31379,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-19,356519,2266,2466.7144,6652,49,47.285713,68.98,0.8848,7.3808184,31025,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-20,359169,2650,2349.4285,6675,23,49.0,68.98,0.854,7.4409633,30264,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-21,360734,1565,2301.1428,6690,15,45.42857,68.98,0.8255,7.5089865,29738,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-22,362224,1490,2255.2856,6747,57,42.57143,68.98,0.8254,7.643089,29174,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-23,363876,1652,2180.7144,6783,36,40.857143,68.98,0.8319,7.6770844,30033,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-24,365762,1886,2014.1428,6915,132,54.857143,68.98,0.8602,7.5804443,30099,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-25,367805,2043,1936.0,6934,19,47.285713,68.98,0.871,7.3469763,30761,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-26,370023,2218,1929.1428,6977,43,46.42857,68.98,0.8686,7.0976753,31087,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-27,371630,1607,1780.1428,7039,62,52.0,68.98,0.92,6.7944713,31559,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-28,373127,1497,1770.4286,7053,14,51.857143,68.98,0.9674,6.4901953,31569,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-29,375180,2053,1850.8572,7114,61,52.42857,68.98,0.9592,6.224409,31531,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-30,376927,1747,1864.4286,7147,33,52.0,68.98,0.9494,6.024552,31805,,,,2026-07-19,"Our World in Data, compact.csv"
2020-10-31,378926,1999,1880.5714,7185,38,38.57143,68.98,0.9576,5.9006433,32288,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-01,380717,1791,1844.5714,7221,36,41.0,68.98,0.9885,5.822194,32110,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-02,383102,2385,1868.4286,7238,17,37.285713,68.98,0.9905,5.8010015,30846,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-03,385389,2287,1965.5714,7269,31,32.857143,68.98,0.9643,5.951026,29377,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-04,387161,1772,2004.8572,7318,49,37.857143,68.98,0.9112,6.138161,28980,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-05,388126,965,1849.4286,7367,49,36.142857,68.98,0.9439,6.203012,29245,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-06,389717,1591,1827.1428,7409,42,37.42857,68.98,0.9835,6.257525,29264,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-07,391804,2087,1839.7142,7461,52,39.42857,68.98,1.0125,6.3283734,29108,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-08,393953,2149,1890.8572,7485,24,37.714287,68.98,1.0134,6.4406614,28954,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-09,396391,2438,1898.4286,7539,54,43.0,68.98,0.9788,6.4808283,29951,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-10,398449,2058,1865.7142,7647,108,54.0,68.98,0.9441,6.3838267,31034,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-11,399744,1295,1797.5714,7661,14,49.0,68.98,0.9315,6.20477,31733,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-12,401411,1667,1897.8572,7710,49,49.0,68.98,0.9004,6.2014947,30120,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-13,402820,1409,1871.8572,7721,11,44.57143,68.98,0.8861,6.2354407,28881,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-14,404687,1867,1840.4286,7752,31,41.57143,68.98,0.8616,6.272172,27981,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-15,406308,1621,1765.0,7791,39,43.714287,68.98,0.8512,6.22844,28356,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-16,407836,1528,1635.0,7832,41,41.857143,68.98,0.8816,6.1383476,28645,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-17,409574,1738,1589.2858,7839,7,27.428572,68.98,0.8966,6.0636296,28955,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-18,410714,1140,1567.1428,7862,23,28.714285,68.98,0.9165,6.0288925,28906,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-19,412093,1379,1526.0,7957,95,35.285713,68.98,0.9287,5.8585806,29870,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-20,413428,1335,1515.4286,7998,41,39.57143,68.98,0.9511,5.640954,30566,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-21,415061,1633,1482.0,8025,27,39.0,68.98,0.9799,5.380046,31193,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-22,416850,1789,1506.0,8080,55,41.285713,68.98,0.9954,5.182108,31123,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-23,418815,1965,1568.4286,8123,43,41.57143,68.98,0.9802,5.096406,30706,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-24,420604,1789,1575.7142,8173,50,47.714287,68.98,0.952,5.0429983,30806,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-25,421722,1118,1572.5714,8185,12,46.142857,68.98,0.9468,4.990621,31110,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-26,422905,1183,1544.5714,8215,30,36.857143,68.98,0.9683,4.9540157,31830,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-27,424287,1382,1551.2858,8242,27,34.857143,68.98,0.9958,4.927231,32519,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-28,425904,1617,1549.0,8255,13,32.857143,68.98,1.0315,4.9237146,32773,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-29,427790,1886,1562.8572,8333,78,36.142857,68.98,1.0453,4.9156556,32679,,,,2026-07-19,"Our World in Data, compact.csv"
2020-11-30,429857,2067,1577.4286,8373,40,35.714287,68.98,1.0146,4.8783097,32548,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-01,431627,1770,1574.7142,8392,19,31.285715,68.98,0.9749,4.8561563,31749,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-02,432919,1292,1599.5714,8418,26,33.285713,68.98,0.9283,4.8663654,31203,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-03,434352,1433,1635.2858,8436,18,31.571428,68.98,0.8654,4.923655,31127,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-04,435411,1059,1589.1428,8446,10,29.142857,68.98,0.8525,4.97315,31057,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-05,436336,925,1490.2858,8509,63,36.285713,68.98,0.9403,4.9711375,31625,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-06,438066,1730,1468.0,8526,17,27.571428,68.98,0.99,4.945383,31898,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-07,439825,1759,1424.0,8554,28,25.857143,68.98,1.003,4.8757453,32668,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-08,441385,1560,1394.0,8572,18,25.714285,66.2,1.0089,4.7551003,33873,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-09,442777,1392,1408.2858,8670,98,36.0,66.2,0.9854,4.623476,33491,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-10,444156,1379,1400.5714,8677,7,34.42857,66.2,0.9427,4.4774027,33102,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-11,445535,1379,1446.2858,8701,24,36.42857,66.2,0.8995,4.3752456,32857,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-12,447030,1495,1527.7142,8709,8,28.571428,66.2,0.8729,4.374338,32463,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-13,448331,1301,1466.4286,8730,21,29.142857,66.2,0.8712,4.3631597,32415,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-14,449394,1063,1367.0,8733,3,25.571428,66.2,0.9257,4.351037,31983,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-15,450704,1310,1331.2858,8757,24,26.428572,66.2,0.9763,4.362602,31725,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-16,451832,1128,1293.5714,8812,55,20.285715,66.2,1.025,4.332867,32365,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-17,452977,1145,1260.1428,8833,21,22.285715,66.2,1.075,4.2732506,33042,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-18,454440,1463,1272.1428,8850,17,21.285715,66.2,1.1159,4.1933093,33110,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-19,456553,2113,1360.4286,8875,25,23.714285,66.2,1.0897,4.118167,32546,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-20,458035,1482,1386.2858,8911,36,25.857143,66.2,1.0965,4.081005,32513,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-21,459784,1749,1484.2858,8947,36,30.571428,66.2,1.0835,4.122445,32520,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-22,461501,1717,1542.4286,8957,10,28.571428,66.2,1.052,4.1968956,32696,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-23,462815,1314,1569.0,9021,64,29.857143,66.2,1.0214,4.322818,32163,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-24,463948,1133,1567.2858,9048,27,30.714285,66.2,1.0024,4.493438,31295,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-25,465716,1768,1610.8572,9055,7,29.285715,66.2,0.943,4.7645774,28063,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-26,467599,1883,1578.0,9062,7,26.714285,66.2,0.8636,5.0441766,25712,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-27,469003,1404,1566.8572,9067,5,22.285715,66.2,0.7899,5.347008,24545,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-28,469884,881,1442.8572,9109,42,23.142857,66.2,0.7838,5.562349,23764,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-29,470640,756,1305.5714,9124,15,23.857143,66.2,0.8495,5.6956162,23106,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-30,471518,878,1243.2858,9162,38,20.142857,66.2,0.9161,5.7776866,22801,,,,2026-07-19,"Our World in Data, compact.csv"
2020-12-31,472523,1005,1225.0,9230,68,26.0,66.2,0.9678,5.87798,21453,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-01,475819,3296,1443.2858,9244,14,27.0,66.2,0.9521,6.0334225,21137,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-02,476916,1097,1331.0,9248,4,26.571428,66.2,0.8877,6.059069,21071,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-03,477802,886,1257.0,9253,5,26.571428,66.2,0.8666,6.0094953,20823,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-04,478756,954,1267.4286,9257,4,21.142857,66.2,0.9037,5.9934144,21269,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-05,479690,934,1292.8572,9263,6,19.857143,66.2,0.9794,6.0295715,21900,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-06,480737,1047,1317.0,9321,58,22.714285,66.2,1.0568,6.0769887,22767,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-07,482076,1339,1364.7142,9347,26,16.714285,66.2,1.1356,6.050912,24689,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-08,483845,1769,1146.5714,9356,9,16.0,66.2,1.2161,5.6456895,28724,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-09,485784,1939,1266.8572,9364,8,16.571428,66.2,1.2819,5.3091774,31982,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-10,487684,1900,1411.7142,9398,34,20.714285,66.2,1.3004,5.0489793,33491,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-11,489734,2050,1568.2858,9405,7,21.142857,66.2,1.2914,4.8524137,34219,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-12,491247,1513,1651.0,9416,11,21.857143,74.54,1.2433,4.6933017,34470,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-13,492693,1446,1708.0,9554,138,33.285713,74.54,1.1933,4.5621934,35094,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-14,494598,1905,1788.8572,9699,145,50.285713,74.54,1.1787,4.490938,35572,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-15,496633,2035,1826.8572,9739,40,54.714287,74.54,1.1485,4.6647377,35076,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-16,498682,2049,1842.5714,9876,137,73.14286,74.54,1.138,4.8495984,35062,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-17,500573,1891,1841.2858,9884,8,69.42857,74.54,1.1294,4.996233,35128,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-18,502732,2159,1856.8572,9895,11,70.0,74.54,1.132,5.101906,34885,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-19,504077,1345,1832.8572,9909,14,70.42857,74.54,1.0984,5.1690135,34849,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-20,505934,1857,1891.5714,9978,69,60.57143,74.54,1.0827,5.264724,34163,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-21,507709,1775,1873.0,10042,64,49.0,74.54,1.049,5.330825,34107,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-22,509882,2173,1892.7142,10116,74,53.857143,74.54,1.0132,5.3726125,34408,,,,2026-07-19,"Our World in Data, compact.csv"
2021-01-23,511670,1788,1855.4286,10136,20,37.142857,74.54,0.9745,5.39652,34217,,,,2026-07-19,"Our World in Data, compact.csv"
