item,year,element,value,unit,source
Maize (corn),1968,Yield,768.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1969,Yield,830.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1970,Yield,828.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1971,Yield,824.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1972,Yield,784.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1973,Yield,828.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1974,Yield,835.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1975,Yield,851.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1976,Yield,855.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1977,Yield,885.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1978,Yield,942.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1979,Yield,975.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1980,Yield,960.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1981,Yield,979.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1982,Yield,990.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1983,Yield,1023.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1984,Yield,1065.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1985,Yield,1117.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1986,Yield,1148.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1987,Yield,1161.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1988,Yield,1182.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1989,Yield,1225.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1990,Yield,1335.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1991,Yield,1296.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1992,Yield,1386.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1993,Yield,1523.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1994,Yield,1503.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1995,Yield,1533.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1996,Yield,1517.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1997,Yield,1589.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1998,Yield,1624.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1999,Yield,1735.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2000,Yield,1797.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2001,Yield,1819.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2002,Yield,1803.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2003,Yield,1915.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2004,Yield,2142.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2005,Yield,2151.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2006,Yield,2366.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2007,Yield,2543.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2008,Yield,2603.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2009,Yield,2620.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2010,Yield,2551.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2011,Yield,2739.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2012,Yield,2855.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2013,Yield,2877.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2014,Yield,2975.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2015,Yield,2934.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2016,Yield,2905.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2017,Yield,3100.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2018,Yield,3094.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2019,Yield,3170.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2020,Yield,3179.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2021,Yield,3231.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2022,Yield,3268.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2023,Yield,3307.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),2024,Yield,3312.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1961,Yield,3891.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1962,Yield,3888.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1963,Yield,3845.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1964,Yield,3803.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1965,Yield,3699.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1966,Yield,3756.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1967,Yield,3831.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1968,Yield,3417.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1969,Yield,3516.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1970,Yield,3333.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1971,Yield,3395.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1972,Yield,3515.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1973,Yield,4307.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1974,Yield,4402.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1975,Yield,5132.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1976,Yield,8187.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1977,Yield,8498.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1978,Yield,9470.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1979,Yield,9411.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1980,Yield,9627.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1981,Yield,7509.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1982,Yield,6086.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1983,Yield,5835.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1984,Yield,6432.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1985,Yield,6619.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1986,Yield,6855.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1987,Yield,6618.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1988,Yield,6480.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1989,Yield,6555.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1990,Yield,5885.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1991,Yield,5607.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1992,Yield,5816.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1993,Yield,5767.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1994,Yield,6067.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1995,Yield,6231.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1996,Yield,6494.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1997,Yield,7658.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1998,Yield,7411.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",1999,Yield,6342.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2000,Yield,6133.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2001,Yield,6215.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2002,Yield,6159.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2003,Yield,6257.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2004,Yield,5901.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2005,Yield,5819.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2006,Yield,5204.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2007,Yield,5409.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2008,Yield,4596.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2009,Yield,3994.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2010,Yield,4264.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2011,Yield,4097.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2012,Yield,3973.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2013,Yield,4233.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2014,Yield,4577.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2015,Yield,4662.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2016,Yield,4220.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2017,Yield,3853.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2018,Yield,3732.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2019,Yield,3868.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2020,Yield,3859.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2021,Yield,3875.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2022,Yield,3756.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2023,Yield,4002.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Mangoes, guavas and mangosteens",2024,Yield,4183.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1961,Yield,3239.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1962,Yield,3320.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1963,Yield,3127.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1964,Yield,3127.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1965,Yield,3157.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1966,Yield,3131.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1967,Yield,3165.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1968,Yield,3173.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1969,Yield,3161.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1970,Yield,4142.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1971,Yield,3904.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1972,Yield,3985.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1973,Yield,4534.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1974,Yield,4662.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1975,Yield,4929.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1976,Yield,4549.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1977,Yield,6529.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1978,Yield,6699.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1979,Yield,6927.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1980,Yield,6843.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1981,Yield,7038.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1982,Yield,8439.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1983,Yield,6511.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1984,Yield,6735.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1985,Yield,7468.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1986,Yield,8165.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1987,Yield,8642.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1988,Yield,7865.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1989,Yield,9974.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1990,Yield,9571.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1991,Yield,9442.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1992,Yield,9687.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1993,Yield,9428.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1994,Yield,9741.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1995,Yield,10172.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1996,Yield,8497.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1997,Yield,7182.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1998,Yield,6806.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",1999,Yield,8848.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2000,Yield,8791.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2001,Yield,8183.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2002,Yield,9602.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2003,Yield,9861.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2004,Yield,9118.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2005,Yield,9232.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2006,Yield,9000.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2007,Yield,9201.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2008,Yield,8843.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2009,Yield,8746.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2010,Yield,8924.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2011,Yield,8769.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2012,Yield,8319.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2013,Yield,8696.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2014,Yield,12853.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2015,Yield,12193.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2016,Yield,9439.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2017,Yield,10100.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2018,Yield,9643.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2019,Yield,11133.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2020,Yield,12480.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2021,Yield,11296.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2022,Yield,12158.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2023,Yield,11840.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Onions and shallots, dry (excluding dehydrated)",2024,Yield,11369.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1961,Yield,6988.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1962,Yield,7000.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1963,Yield,6990.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1964,Yield,7045.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1965,Yield,7040.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1966,Yield,7392.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1967,Yield,8942.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1968,Yield,7882.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1969,Yield,7982.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1970,Yield,8091.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1971,Yield,8367.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1972,Yield,9530.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1973,Yield,10630.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1974,Yield,11912.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1975,Yield,13909.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1976,Yield,11928.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1977,Yield,11675.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1978,Yield,10263.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1979,Yield,11083.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1980,Yield,16033.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1981,Yield,16056.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1982,Yield,17062.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1983,Yield,15786.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1984,Yield,17550.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1985,Yield,17751.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1986,Yield,20910.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1987,Yield,20642.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1988,Yield,19509.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1989,Yield,19332.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1990,Yield,34849.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1991,Yield,34585.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1992,Yield,39472.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1993,Yield,40021.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1994,Yield,39827.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1995,Yield,39592.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1996,Yield,38747.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1997,Yield,37650.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1998,Yield,36685.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,1999,Yield,36192.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,2000,Yield,36295.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,2001,Yield,36488.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,2002,Yield,36457.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,2003,Yield,35624.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,2004,Yield,36481.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,2005,Yield,36334.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,2006,Yield,36815.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,2007,Yield,37357.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,2008,Yield,37927.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,2009,Yield,37374.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,2010,Yield,37051.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,2011,Yield,38435.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,2012,Yield,41022.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,2013,Yield,40463.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Pineapples,2014,Yield,40671.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
